datetime;dollar;d_dollar;day_of_week_0;day_of_week_1;day_of_week_2;day_of_week_3;day_of_week_4;day_of_week_5;day_of_week_6;sin_month;cos_month
2013-10-31;32.0613;0.11680000000000135;0;0;0;1;0;0;0;-1.0;-1.8369701987210297e-16
2013-11-01;32.0758;0.014499999999998181;0;0;0;0;1;0;0;-0.8660254037844386;0.5000000000000001
2013-11-02;32.1808;0.10499999999999687;0;0;0;0;0;1;0;-0.8660254037844386;0.5000000000000001
2013-11-03;32.1808;0.0;0;0;0;0;0;0;1;-0.8660254037844386;0.5000000000000001
2013-11-04;32.1808;0.0;1;0;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-05;32.1808;0.0;0;1;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-06;32.3509;0.17010000000000502;0;0;1;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-07;32.4511;0.10019999999999385;0;0;0;1;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-08;32.3803;-0.07079999999999842;0;0;0;0;1;0;0;-0.8660254037844386;0.5000000000000001
2013-11-09;32.5479;0.1676000000000002;0;0;0;0;0;1;0;-0.8660254037844386;0.5000000000000001
2013-11-10;32.5479;0.0;0;0;0;0;0;0;1;-0.8660254037844386;0.5000000000000001
2013-11-11;32.5479;0.0;1;0;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-12;32.6622;0.11430000000000007;0;1;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-13;32.8076;0.1454000000000022;0;0;1;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-14;32.8184;0.010799999999996146;0;0;0;1;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-15;32.6874;-0.13100000000000023;0;0;0;0;1;0;0;-0.8660254037844386;0.5000000000000001
2013-11-16;32.6807;-0.006699999999995043;0;0;0;0;0;1;0;-0.8660254037844386;0.5000000000000001
2013-11-17;32.6807;0.0;0;0;0;0;0;0;1;-0.8660254037844386;0.5000000000000001
2013-11-18;32.6807;0.0;1;0;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-19;32.5658;-0.11489999999999867;0;1;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-20;32.6098;0.04399999999999693;0;0;1;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-21;32.7417;0.13190000000000168;0;0;0;1;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-22;33.018;0.2762999999999991;0;0;0;0;1;0;0;-0.8660254037844386;0.5000000000000001
2013-11-23;32.9055;-0.11249999999999716;0;0;0;0;0;1;0;-0.8660254037844386;0.5000000000000001
2013-11-24;32.9055;0.0;0;0;0;0;0;0;1;-0.8660254037844386;0.5000000000000001
2013-11-25;32.9055;0.0;1;0;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-26;32.7733;-0.13220000000000454;0;1;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-27;32.9879;0.21460000000000434;0;0;1;0;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-28;33.0041;0.016199999999997772;0;0;0;1;0;0;0;-0.8660254037844386;0.5000000000000001
2013-11-29;33.1332;0.1291000000000011;0;0;0;0;1;0;0;-0.8660254037844386;0.5000000000000001
2013-11-30;33.1916;0.0583999999999989;0;0;0;0;0;1;0;-0.8660254037844386;0.5000000000000001
2013-12-01;33.1916;0.0;0;0;0;0;0;0;1;-0.5000000000000004;0.8660254037844384
2013-12-02;33.1916;0.0;1;0;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-03;33.1482;-0.04339999999999833;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-04;33.246;0.09779999999999944;0;0;1;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-05;33.2632;0.01719999999999544;0;0;0;1;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-06;33.114;-0.14920000000000044;0;0;0;0;1;0;0;-0.5000000000000004;0.8660254037844384
2013-12-07;32.9514;-0.16259999999999764;0;0;0;0;0;1;0;-0.5000000000000004;0.8660254037844384
2013-12-08;32.9514;0.0;0;0;0;0;0;0;1;-0.5000000000000004;0.8660254037844384
2013-12-09;32.9514;0.0;1;0;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-10;32.7782;-0.17320000000000135;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-11;32.7848;0.006599999999998829;0;0;1;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-12;32.7315;-0.053300000000000125;0;0;0;1;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-13;32.7518;0.02030000000000598;0;0;0;0;1;0;0;-0.5000000000000004;0.8660254037844384
2013-12-14;32.8663;0.1144999999999996;0;0;0;0;0;1;0;-0.5000000000000004;0.8660254037844384
2013-12-15;32.8663;0.0;0;0;0;0;0;0;1;-0.5000000000000004;0.8660254037844384
2013-12-16;32.8663;0.0;1;0;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-17;32.8658;-0.0005000000000023874;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-18;32.8646;-0.0011999999999972033;0;0;1;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-19;32.9404;0.07579999999999387;0;0;0;1;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-20;32.9527;0.012300000000003308;0;0;0;0;1;0;0;-0.5000000000000004;0.8660254037844384
2013-12-21;32.9798;0.027099999999997237;0;0;0;0;0;1;0;-0.5000000000000004;0.8660254037844384
2013-12-22;32.9798;0.0;0;0;0;0;0;0;1;-0.5000000000000004;0.8660254037844384
2013-12-23;32.9798;0.0;1;0;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-24;32.9506;-0.029199999999995896;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-25;32.6284;-0.32220000000000226;0;0;1;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-26;32.6487;0.020299999999998875;0;0;0;1;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-27;32.671;0.02230000000000132;0;0;0;0;1;0;0;-0.5000000000000004;0.8660254037844384
2013-12-28;32.6282;-0.04279999999999973;0;0;0;0;0;1;0;-0.5000000000000004;0.8660254037844384
2013-12-29;32.6282;0.0;0;0;0;0;0;0;1;-0.5000000000000004;0.8660254037844384
2013-12-30;32.6282;0.0;1;0;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2013-12-31;32.7292;0.10099999999999909;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2014-01-01;32.6587;-0.07049999999999557;0;0;1;0;0;0;0;0.0;1.0
2014-01-02;32.6587;0.0;0;0;0;1;0;0;0;0.0;1.0
2014-01-03;32.6587;0.0;0;0;0;0;1;0;0;0.0;1.0
2014-01-04;32.6587;0.0;0;0;0;0;0;1;0;0.0;1.0
2014-01-05;32.6587;0.0;0;0;0;0;0;0;1;0.0;1.0
2014-01-06;32.6587;0.0;1;0;0;0;0;0;0;0.0;1.0
2014-01-07;32.6587;0.0;0;1;0;0;0;0;0;0.0;1.0
2014-01-08;32.6587;0.0;0;0;1;0;0;0;0;0.0;1.0
2014-01-09;32.6587;0.0;0;0;0;1;0;0;0;0.0;1.0
2014-01-10;33.1547;0.4959999999999951;0;0;0;0;1;0;0;0.0;1.0
2014-01-11;33.2062;0.05150000000000432;0;0;0;0;0;1;0;0.0;1.0
2014-01-12;33.2062;0.0;0;0;0;0;0;0;1;0.0;1.0
2014-01-13;33.2062;0.0;1;0;0;0;0;0;0;0.0;1.0
2014-01-14;33.1204;-0.0858000000000061;0;1;0;0;0;0;0;0.0;1.0
2014-01-15;33.2386;0.11820000000000164;0;0;1;0;0;0;0;0.0;1.0
2014-01-16;33.3562;0.11760000000000304;0;0;0;1;0;0;0;0.0;1.0
2014-01-17;33.4013;0.04509999999999792;0;0;0;0;1;0;0;0.0;1.0
2014-01-18;33.4343;0.03300000000000125;0;0;0;0;0;1;0;0.0;1.0
2014-01-19;33.4343;0.0;0;0;0;0;0;0;1;0.0;1.0
2014-01-20;33.4343;0.0;1;0;0;0;0;0;0;0.0;1.0
2014-01-21;33.6429;0.208599999999997;0;1;0;0;0;0;0;0.0;1.0
2014-01-22;33.8161;0.17320000000000135;0;0;1;0;0;0;0;0.0;1.0
2014-01-23;33.8688;0.05270000000000152;0;0;0;1;0;0;0;0.0;1.0
2014-01-24;34.0334;0.16460000000000008;0;0;0;0;1;0;0;0.0;1.0
2014-01-25;34.26;0.2265999999999977;0;0;0;0;0;1;0;0.0;1.0
2014-01-26;34.26;0.0;0;0;0;0;0;0;1;0.0;1.0
2014-01-27;34.26;0.0;1;0;0;0;0;0;0;0.0;1.0
2014-01-28;34.7093;0.4493000000000009;0;1;0;0;0;0;0;0.0;1.0
2014-01-29;34.625;-0.08429999999999893;0;0;1;0;0;0;0;0.0;1.0
2014-01-30;34.5633;-0.061700000000001864;0;0;0;1;0;0;0;0.0;1.0
2014-01-31;35.2448;0.6814999999999998;0;0;0;0;1;0;0;0.0;1.0
2014-02-01;35.18;-0.06479999999999819;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2014-02-02;35.18;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2014-02-03;35.18;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-04;35.2347;0.05469999999999686;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-05;35.4502;0.2155000000000058;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-06;34.9592;-0.49099999999999966;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-07;34.7287;-0.23049999999999926;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2014-02-08;34.6044;-0.12430000000000518;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2014-02-09;34.6044;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2014-02-10;34.6044;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-11;34.7636;0.15919999999999845;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-12;34.7964;0.03280000000000172;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-13;34.7595;-0.036899999999995714;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-14;34.8611;0.10159999999999769;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2014-02-15;35.2559;0.3947999999999965;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2014-02-16;35.2559;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2014-02-17;35.2559;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-18;35.0976;-0.158299999999997;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-19;35.2386;0.14099999999999824;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-20;35.5857;0.3471000000000046;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-21;35.767;0.18130000000000024;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2014-02-22;35.6828;-0.08420000000000272;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2014-02-23;35.6828;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2014-02-24;35.6828;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-25;35.5112;-0.17159999999999798;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-26;35.5669;0.05569999999999453;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-27;35.7872;0.22030000000000172;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2014-02-28;36.0501;0.2629000000000019;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2014-03-01;36.1847;0.13459999999999894;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2014-03-02;36.1847;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2014-03-03;36.1847;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-04;36.3784;0.19369999999999976;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-05;36.3208;-0.05760000000000076;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-06;36.0849;-0.2359000000000009;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-07;36.1251;0.04020000000000579;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2014-03-08;36.2618;0.1366999999999976;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2014-03-09;36.2618;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2014-03-10;36.2618;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-11;36.2618;0.0;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-12;36.4015;0.13969999999999771;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-13;36.4865;0.08500000000000085;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-14;36.4566;-0.029899999999997817;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2014-03-15;36.6391;0.18249999999999744;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2014-03-16;36.6391;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2014-03-17;36.6391;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-18;36.6505;0.011400000000001853;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-19;36.4487;-0.20179999999999865;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-20;36.207;-0.24170000000000158;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-21;36.1081;-0.09890000000000043;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2014-03-22;36.4022;0.29410000000000025;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2014-03-23;36.4022;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2014-03-24;36.4022;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-25;36.1663;-0.2359000000000009;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-26;35.9316;-0.23469999999999658;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-27;35.4494;-0.48220000000000596;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2014-03-28;35.581;0.13160000000000593;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2014-03-29;35.6871;0.10609999999999786;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2014-03-30;35.6871;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2014-03-31;35.6871;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2014-04-01;35.6053;-0.0818000000000012;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2014-04-02;35.024;-0.5812999999999988;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2014-04-03;35.2517;0.22769999999999868;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2014-04-04;35.5154;0.26370000000000005;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2014-04-05;35.501;-0.014400000000001967;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2014-04-06;35.501;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2014-04-07;35.501;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2014-04-08;35.4679;-0.033099999999997465;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2014-04-09;35.5475;0.07959999999999923;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2014-04-10;35.7493;0.20179999999999865;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2014-04-11;35.5581;-0.19119999999999493;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2014-04-12;35.6239;0.06579999999999586;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2014-04-13;35.6239;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2014-04-14;35.6239;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2014-04-15;35.989;0.3650999999999982;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2014-04-16;35.9635;-0.02549999999999386;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2014-04-17;36.0813;0.11779999999999546;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2014-04-18;35.9287;-0.15259999999999962;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2014-04-19;35.5389;-0.38980000000000103;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2014-04-20;35.5389;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2014-04-21;35.5389;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2014-04-22;35.6688;0.12989999999999924;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2014-04-23;35.6785;0.009700000000002262;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2014-04-24;35.6625;-0.015999999999998238;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2014-04-25;35.683;0.02049999999999841;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2014-04-26;35.9289;0.2458999999999989;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2014-04-27;35.9289;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2014-04-28;35.9289;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2014-04-29;36.0245;0.09560000000000457;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2014-04-30;35.6983;-0.32620000000000005;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2014-05-01;35.7227;0.024399999999999977;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-02;35.7227;0.0;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2014-05-03;35.7227;0.0;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2014-05-04;35.7227;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2014-05-05;35.7227;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-06;35.8381;0.11539999999999395;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-07;35.655;-0.18309999999999604;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-08;35.4971;-0.15789999999999793;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-09;35.0343;-0.46280000000000143;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2014-05-10;35.0343;0.0;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2014-05-11;35.0343;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2014-05-12;35.0343;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-13;35.2091;0.17479999999999762;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-14;34.8789;-0.33019999999999783;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-15;34.709;-0.16989999999999839;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-16;34.7005;-0.008500000000005059;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2014-05-17;34.7794;0.07890000000000441;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2014-05-18;34.7794;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2014-05-19;34.7794;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-20;34.7394;-0.03999999999999915;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-21;34.6007;-0.13870000000000005;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-22;34.5078;-0.0929000000000002;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-23;34.2802;-0.22760000000000247;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2014-05-24;34.3139;0.033699999999996066;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2014-05-25;34.3139;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2014-05-26;34.3139;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-27;34.0771;-0.23679999999999524;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-28;34.2571;0.17999999999999972;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-29;34.4895;0.23239999999999839;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2014-05-30;34.6481;0.15859999999999985;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2014-05-31;34.7352;0.08709999999999951;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2014-06-01;34.7352;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2014-06-02;34.7352;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-03;34.8887;0.15350000000000108;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-04;35.0115;0.12279999999999802;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-05;35.1398;0.12830000000000297;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-06;34.9043;-0.23550000000000182;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2014-06-07;34.6573;-0.2469999999999999;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2014-06-08;34.6573;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2014-06-09;34.6573;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-10;34.3303;-0.3269999999999982;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-11;34.3681;0.03779999999999717;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-12;34.3227;-0.04540000000000077;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-13;34.3227;0.0;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2014-06-14;34.3227;0.0;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2014-06-15;34.3227;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2014-06-16;34.3227;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-17;34.5654;0.24269999999999925;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-18;34.8095;0.2441000000000031;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-19;34.8232;0.013700000000000045;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-20;34.3025;-0.5206999999999979;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2014-06-21;34.419;0.11649999999999494;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2014-06-22;34.419;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2014-06-23;34.419;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-24;34.2797;-0.13929999999999865;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-25;33.9812;-0.2984999999999971;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-26;33.907;-0.0742000000000047;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2014-06-27;33.7508;-0.15619999999999834;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2014-06-28;33.6306;-0.12019999999999698;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2014-06-29;33.6306;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2014-06-30;33.6306;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2014-07-01;33.8434;0.21280000000000143;0;1;0;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-02;34.2275;0.38409999999999656;0;0;1;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-03;34.2496;0.022100000000001785;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2014-07-04;34.1949;-0.05470000000000397;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2014-07-05;34.3236;0.12870000000000203;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
2014-07-06;34.3236;0.0;0;0;0;0;0;0;1;1.2246467991473532e-16;-1.0
2014-07-07;34.3236;0.0;1;0;0;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-08;34.5691;0.24549999999999983;0;1;0;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-09;34.4258;-0.14329999999999643;0;0;1;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-10;34.0758;-0.3500000000000014;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2014-07-11;33.8353;-0.24050000000000438;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2014-07-12;34.0582;0.22290000000000276;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
2014-07-13;34.0582;0.0;0;0;0;0;0;0;1;1.2246467991473532e-16;-1.0
2014-07-14;34.0582;0.0;1;0;0;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-15;34.3135;0.2552999999999983;0;1;0;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-16;34.3723;0.05880000000000507;0;0;1;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-17;34.3853;0.012999999999998124;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2014-07-18;34.7998;0.41449999999999676;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2014-07-19;35.1627;0.36290000000000333;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
2014-07-20;35.1627;0.0;0;0;0;0;0;0;1;1.2246467991473532e-16;-1.0
2014-07-21;35.1627;0.0;1;0;0;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-22;35.09;-0.07269999999999754;0;1;0;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-23;35.0387;-0.051300000000004786;0;0;1;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-24;34.8101;-0.22860000000000014;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2014-07-25;35.0786;0.26850000000000307;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2014-07-26;35.0535;-0.0251000000000019;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
2014-07-27;35.0535;0.0;0;0;0;0;0;0;1;1.2246467991473532e-16;-1.0
2014-07-28;35.0535;0.0;1;0;0;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-29;35.3457;0.2922000000000011;0;1;0;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-30;35.6339;0.28819999999999624;0;0;1;0;0;0;0;1.2246467991473532e-16;-1.0
2014-07-31;35.7271;0.09320000000000306;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2014-08-01;35.4438;-0.283299999999997;0;0;0;0;1;0;0;-0.4999999999999997;-0.8660254037844388
2014-08-02;35.7272;0.2834000000000003;0;0;0;0;0;1;0;-0.4999999999999997;-0.8660254037844388
